time,id,com_1,com_2,area,surface
2210.0,0,8.03125,10.15625,54.15039062,32.0,64.0
2220.0,0,8.258064516,10.16129032,56.09261186,31.0,66.0
2230.0,0,8.323529412,10.05882353,55.40224913,34.0,64.0
2240.0,0,8.242424242,10.39393939,58.88062443,33.0,64.0
2250.0,0,8.428571429,10.45714286,61.30693878,35.0,64.0
2260.0,0,8.428571429,10.08571429,56.64816327,35.0,64.0
2270.0,0,8.709677419,10.06451613,58.95941727,31.0,62.0
2280.0,0,8.264705882,10.0,54.18771626,34.0,62.0
2290.0,0,8.090909091,9.96969697,52.3728191,33.0,64.0
2300.0,0,8.34375,9.96875,54.49414062,32.0,62.0
2310.0,0,8.375,10.0625,55.89453125,32.0,62.0
2320.0,0,8.333333333,10.15151515,56.61891644,33.0,64.0
2330.0,0,8.848484848,10.27272727,62.85491276,33.0,62.0
2340.0,0,8.5625,10.5,63.06640625,32.0,66.0
2350.0,0,8.766666667,10.73333333,68.05888889,30.0,60.0
2360.0,0,7.852941176,10.70588235,59.81401384,34.0,64.0
2370.0,0,7.939393939,11.24242424,67.97153352,33.0,64.0
2380.0,0,7.933333333,11.73333333,75.27555556,30.0,62.0
2390.0,0,8.066666667,12.13333333,82.68888889,30.0,64.0
2400.0,0,7.5,12.29411765,81.04238754,34.0,62.0
2410.0,0,7.212121212,11.54545455,67.25160698,33.0,62.0
2420.0,0,6.8125,11.09375,58.23144531,32.0,64.0
2430.0,0,6.71875,11.0,56.39160156,32.0,62.0
2440.0,0,6.542857143,11.42857143,61.64979592,35.0,64.0
2450.0,0,5.84375,10.9375,51.52832031,32.0,62.0
2460.0,0,6.258064516,11.29032258,58.24765869,31.0,62.0
2470.0,0,6.909090909,11.51515152,64.94031221,33.0,62.0
2480.0,0,6.885714286,11.25714286,60.99346939,35.0,64.0
2490.0,0,7.117647059,11.79411765,70.46799308,34.0,64.0
2500.0,0,8.333333333,11.24242424,71.23048669,33.0,62.0
2510.0,0,7.757575758,11.24242424,66.57208448,33.0,64.0
2520.0,0,8.032258065,10.90322581,63.91363163,31.0,62.0
2530.0,0,7.5,11.125,63.015625,32.0,62.0
2540.0,0,8.090909091,11.48484848,72.75849403,33.0,62.0
2550.0,0,8.84375,11.625,81.60253906,32.0,60.0
2560.0,0,9.5,12.4,100.81,30.0,62.0
2570.0,0,9.454545455,12.39393939,100.2102847,33.0,64.0
2580.0,0,9.1875,12.34375,96.52832031,32.0,64.0
2590.0,0,9.612903226,12.48387097,103.4807492,31.0,62.0
2600.0,0,10.12903226,12.48387097,109.541103,31.0,66.0
2610.0,0,10.36363636,13.18181818,124.8016529,33.0,64.0
2620.0,0,9.735294118,13.14705882,116.5622837,34.0,66.0
2630.0,0,10.46875,12.84375,120.0566406,32.0,62.0
2640.0,0,11.125,12.90625,130.0869141,32.0,62.0
2650.0,0,11.24242424,12.27272727,120.8907254,33.0,64.0
2660.0,0,11.57575758,12.93939394,137.3048669,33.0,62.0
2670.0,0,11.39393939,12.75757576,131.3654729,33.0,64.0
2680.0,0,11.78125,13.40625,149.0253906,32.0,64.0
2690.0,0,11.51515152,13.63636364,149.3370064,33.0,66.0
2700.0,0,11.27272727,13.90909091,151.0826446,33.0,64.0
2710.0,0,11.46875,14.0625,157.0361328,32.0,64.0
2720.0,0,10.5,14.58823529,154.3607266,34.0,64.0
2730.0,0,10.48387097,14.38709677,149.9323621,31.0,62.0
2740.0,0,10.3030303,14.42424242,148.3930211,33.0,64.0
2750.0,0,10.33333333,15.06060606,162.4481175,33.0,62.0
2760.0,0,11.0,14.66666667,162.7777778,33.0,64.0
2770.0,0,11.05714286,14.57142857,161.5583673,35.0,66.0
2780.0,0,11.36363636,14.27272727,159.7520661,33.0,62.0
2790.0,0,11.12121212,14.51515152,161.2800735,33.0,64.0
2800.0,0,11.0,14.38709677,156.8917794,31.0,64.0
2810.0,0,10.5483871,15.19354839,168.1768991,31.0,60.0
2820.0,0,10.05882353,15.02941176,158.3572664,34.0,66.0
2830.0,0,10.41935484,15.0,162.2081165,31.0,64.0
2840.0,0,11.06060606,14.96969697,170.1864096,33.0,64.0
2850.0,0,11.09375,14.65625,163.8769531,32.0,62.0
2860.0,0,11.34375,13.09375,136.6269531,32.0,62.0
2870.0,0,10.90909091,13.75757576,142.9458219,33.0,62.0
2880.0,0,10.60606061,14.12121212,146.0789715,33.0,64.0
2890.0,0,10.74193548,13.61290323,137.8616025,31.0,62.0
2900.0,0,9.903225806,13.5483871,126.0197711,31.0,60.0
2910.0,0,9.84375,13.625,126.7900391,32.0,60.0
2920.0,0,10.4516129,13.35483871,129.1363163,31.0,66.0
2930.0,0,10.06451613,13.16129032,120.7075963,31.0,62.0
2940.0,0,10.21212121,13.09090909,121.2350781,33.0,62.0
2950.0,0,10.43333333,13.43333333,130.3755556,30.0,62.0
2960.0,0,10.91176471,13.44117647,136.9083045,34.0,64.0
2970.0,0,11.82758621,13.55172414,152.5065398,29.0,60.0
2980.0,0,11.3125,13.875,150.9882812,32.0,66.0
2990.0,0,11.29411765,14.5,163.4541522,34.0,62.0
3000.0,0,11.06666667,14.83333333,167.2988889,30.0,62.0
3010.0,0,11.25,15.46875,184.0947266,32.0,62.0
3020.0,0,11.35483871,15.64516129,189.7034339,31.0,62.0
3030.0,0,11.40625,15.375,184.2431641,32.0,62.0
3040.0,0,11.09375,15.0625,172.7001953,32.0,64.0
3050.0,0,11.21212121,15.45454545,183.2213039,33.0,62.0
3060.0,0,11.72727273,16.81818182,224.0165289,33.0,64.0
3070.0,0,12.09677419,15.83870968,205.7127992,31.0,62.0
3080.0,0,11.83870968,16.16129032,209.3423517,31.0,64.0
