time,id,com_1,com_2,area,surface
6100.0,2,21.57142857,-0.2285714286,326.6359184,35.0,64.0
6200.0,2,19.94117647,0.3235294118,267.6375433,34.0,64.0
6300.0,2,19.51515152,0.1515151515,255.5307622,33.0,62.0
6400.0,2,20.1,0.7,270.1,30.0,62.0
6500.0,2,19.9375,1.09375,262.4501953,32.0,62.0
6600.0,2,19.57575758,0.9696969697,251.7869605,33.0,62.0
6700.0,2,18.34285714,1.942857143,209.9493878,35.0,68.0
6800.0,2,17.41935484,1.548387097,186.0894901,31.0,62.0
6900.0,2,17.63636364,0.4545454545,198.5206612,33.0,64.0
7000.0,2,18.48387097,0.4838709677,222.1456816,31.0,62.0
7100.0,2,17.03030303,-1.363636364,198.5573921,33.0,64.0
7200.0,2,18.05882353,-1.235294118,225.0588235,34.0,64.0
7300.0,2,18.21212121,-1.878787879,236.5445363,33.0,64.0
7400.0,2,18.03030303,-0.8181818182,220.0642792,33.0,62.0
7500.0,2,19.08823529,-0.2352941176,245.5925606,34.0,66.0
7600.0,2,20.57575758,-2.303030303,314.4839302,33.0,66.0
7700.0,2,19.4516129,-2.516129032,281.2122789,31.0,62.0
7800.0,2,19.0,-2.5,267.25,34.0,62.0
7900.0,2,19.15625,-3.6875,288.8095703,32.0,64.0
8000.0,2,17.48484848,-4.090909091,247.3039486,33.0,62.0
8100.0,2,19.34375,-3.625,293.5712891,32.0,62.0
8200.0,2,19.36363636,-2.333333333,276.1524334,33.0,64.0
8300.0,2,19.59375,-1.875,277.6806641,32.0,62.0
8400.0,2,18.59375,-2.0625,249.7314453,32.0,64.0
8500.0,2,18.02941176,-2.764705882,242.5856401,34.0,64.0
8600.0,2,22.15151515,-3.424242424,384.5968779,33.0,64.0
8700.0,2,21.67647059,-3.441176471,367.8287197,34.0,64.0
8800.0,2,22.75,-1.90625,386.4462891,32.0,64.0
8900.0,2,21.875,-0.8125,342.6757812,32.0,64.0
9000.0,2,23.51515152,-1.03030303,406.1450872,33.0,64.0
9100.0,2,24.5,-2.0,456.25,34.0,62.0
9200.0,2,22.45454545,-1.181818182,367.4214876,33.0,64.0
9300.0,2,24.53125,-0.25,439.5947266,32.0,62.0
9400.0,2,24.75757576,0.6060606061,442.3957759,33.0,64.0
9500.0,2,26.875,2.0,527.265625,32.0,62.0
9600.0,2,29.34285714,1.828571429,646.9755102,35.0,66.0
9700.0,2,29.4,2.0,649.16,35.0,64.0
9800.0,2,29.24242424,4.303030303,637.271809,33.0,64.0
9900.0,2,28.81818182,4.212121212,615.9871442,33.0,64.0
10000.0,2,28.25,3.625,588.203125,32.0,62.0
0.0,3,4.0,4.0,0.0,37.0,64.0
100.0,3,3.545454545,2.787878788,1.675849403,33.0,64.0
200.0,3,2.5,2.1875,5.53515625,32.0,66.0
300.0,3,1.333333333,2.575757576,9.139577594,33.0,66.0
400.0,3,2.636363636,3.939393939,1.863177227,33.0,64.0
500.0,3,4.257142857,4.885714286,0.8506122449,35.0,64.0
600.0,3,5.0,7.606060606,14.00367309,33.0,64.0
700.0,3,4.470588235,7.588235294,13.09688581,34.0,64.0
800.0,3,1.818181818,7.212121212,15.07805326,33.0,64.0
900.0,3,2.266666667,7.033333333,12.20555556,30.0,60.0
1000.0,3,1.852941176,6.588235294,11.30882353,34.0,66.0
1100.0,3,2.454545455,6.818181818,10.33057851,33.0,64.0
1200.0,3,0.6363636364,6.727272727,18.75206612,33.0,62.0
1300.0,3,1.090909091,6.545454545,14.94214876,33.0,64.0
1400.0,3,1.90625,6.3125,9.731445312,32.0,64.0
1500.0,3,1.441176471,5.058823529,7.668685121,34.0,64.0
1600.0,3,3.193548387,4.903225806,1.466181061,31.0,60.0
1700.0,3,5.393939394,5.515151515,4.238751148,33.0,62.0
1800.0,3,6.5,6.8125,14.16015625,32.0,64.0
1900.0,3,4.484848485,6.151515152,4.8640955,33.0,62.0
2000.0,3,2.633333333,6.7,9.157777778,30.0,62.0
2100.0,3,1.967741935,5.483870968,6.33194589,31.0,62.0
2200.0,3,1.96969697,4.787878788,4.742883379,33.0,64.0
2300.0,3,5.677419355,7.225806452,13.21956296,31.0,64.0
2400.0,3,5.272727273,8.363636364,20.66115702,33.0,62.0
2500.0,3,5.28125,9.0,26.64160156,32.0,62.0
2600.0,3,5.696969697,8.757575758,25.51423324,33.0,62.0
2700.0,3,4.133333333,6.933333333,8.622222222,30.0,62.0
2800.0,3,5.75,7.53125,15.53222656,32.0,64.0
2900.0,3,6.1875,6.5,11.03515625,32.0,64.0
3000.0,3,7.4,4.6,11.92,35.0,66.0
